,0
205550,"[('Teeworlds', 0.164), ('Battle Islands', 0.152), ('Post Apocalyptic Mayhem', 0.142), ('Warframe', 0.122), ('Zombie Driver HD', 0.122)]"
285580,"[('The Sandbox', 0.193), ('Audition Online', 0.177), ('Epigenesis', 0.177), ('Day of Defeat: Source', 0.168), ('Genesis Online', 0.167)]"
259470,"[('Fistful of Frags', 0.182), ('Miracle Fly', 0.178), ('The Fall', 0.171), ('Pyramid Raid', 0.151), ('Ultratron', 0.143)]"
380840,"[('Foreign Legion: Multi Massacre', 0.164), ('Team Fortress Classic', 0.16), ('Yargis - Space Melee', 0.155), ('Audition Online', 0.15), ('Half-Life Deathmatch: Source', 0.15)]"
264240,"[('Dyscourse', 0.165), ('Town of Salem', 0.117), ('Fiesta Online NA', 0.114), ('X-Plane 10 Global - 64 Bit', 0.113), ('The Deed', 0.111)]"
318100,"[('Vapour', 0.147), ('Dragons and Titans', 0.134), ('Dead In Bermuda', 0.13), ('You Have to Win the Game', 0.123), ('Zavix Tower', 0.121)]"
337850,"[('3DRPG', 0.169), ('Villagers and Heroes', 0.156), ('Dragon Nest', 0.152), ('Lords of Xulima', 0.147), ('Avadon 2: The Corruption', 0.146)]"
1520,"[('Fortified', 0.107), ('I Have No Mouth, and I Must Scream', 0.101), ('Pathologic Classic HD', 0.1), ('Velvet Assassin', 0.091), ('Supreme Ruler Ultimate', 0.086)]"
314660,"[('Mortal Kombat X', 0.145), ('Fable Anniversary', 0.112), ('Goat Simulator', 0.11), ('Half-Life: Source', 0.106), ('Carrier Command: Gaea Mission', 0.098)]"
57600,"[('System Shock 2', 0.0), ('The Silent Age', 0.0), ('Aviary Attorney', 0.0), ('The Old Tree', 0.0), ('Grand Theft Auto: Episodes from Liberty City', 0.0)]"
285050,"[('System Shock 2', 0.0), ('The Silent Age', 0.0), ('Aviary Attorney', 0.0), ('The Old Tree', 0.0), ('Grand Theft Auto: Episodes from Liberty City', 0.0)]"
254080,"[('Turmoil', 0.182), ('Fishing Planet', 0.098), ('Tales of Zestiria', 0.096), ('MapleStory', 0.093), ('The Graveyard', 0.091)]"
250460,"[('Bridge Project', 0.255), ('Poly Bridge', 0.224), ('TerraTech', 0.119), ('The Bridge', 0.109), ('Prison Architect', 0.094)]"
39670,"[('The SKIES', 0.072), ('Sol 0: Mars Colonization', 0.067), ('Bloody Good Time', 0.066), ('Mars: War Logs', 0.064), ('World War III: Black Gold', 0.06)]"
2200,"[('The Mean Greens - Plastic Warfare', 0.146), ('Prison Architect', 0.135), ('Tower of Guns', 0.123), ('Duck Game', 0.123), ('Ampersand', 0.121)]"
305070,"[('The Withering', 0.186), ('BEARZERKERS', 0.173), ('Gomo', 0.113), ('Never Alone (Kisima Ingitchuna)', 0.11), ('Chronology', 0.108)]"
514520,"[('Francisca', 0.122), ('CAFE 0 ~The Drowned Mermaid~', 0.109), ('The Deed', 0.108), ('TurnOn', 0.108), (""Sophie's Curse"", 0.103)]"
498580,"[('Time Ramesside (A New Reckoning)', 0.155), ('Thinking with Time Machine', 0.145), ('Damned', 0.122), ('Antenna', 0.121), ('Gear Up', 0.119)]"
477160,"[('Fiesta Online NA', 0.161), ('Refunct', 0.137), ('The Escapists', 0.136), ('Cubemen', 0.135), ('Hydrophobia: Prophecy', 0.134)]"
290650,"[('ASRECorp', 0.155), ('Dance Magic', 0.116), ('Glacier 3: The Meltdown', 0.111), (""The God's Chain"", 0.11), ('The Way of Life Free Edition', 0.089)]"
307340,"[('Gamma Bros 1.5', 0.076), ('Sneaky Sneaky', 0.075), ('Altitude', 0.069), ('Submerged', 0.067), ('Spellsworn', 0.066)]"
8600,"[('Victory: The Age of Racing', 0.163), ('VRC PRO', 0.163), ('FlatOut', 0.15), ('Drift Streets Japan', 0.13), ('F1 2015', 0.128)]"
314300,"[('Saints Row 2', 0.141), ('Line of Sight', 0.134), ('Influent', 0.121), ('Blockstorm', 0.118), ('Stellar 2D', 0.112)]"
337070,"[('FINAL FANTASY III', 0.209), ('Game Tycoon 1.5', 0.158), ('You Have 10 Seconds 2', 0.114), ('The Promised Land', 0.111), ('The Banner Saga: Factions', 0.11)]"
315340,"[('Axiom Verge', 0.163), ('The Fifth Day', 0.135), ('The Silent Age', 0.126), ('Broforce', 0.115), ('Elsword', 0.112)]"
224820,"[('Killing Floor 2', 0.133), ('Mark of the Ninja', 0.133), ('Mercenary Kings', 0.113), ('Dragons and Titans', 0.11), ('CubeZ', 0.108)]"
289930,"[('Port Royale 3', 0.168), ('Empyrion - Galactic Survival', 0.164), ('StarDrive', 0.155), ('Victory At Sea', 0.146), ('Naval Action', 0.122)]"
310470,"[('Reflex', 0.144), (""Darkest Hour: Europe '44-'45"", 0.119), ('Burgers', 0.108), ('Rise of Nations: Extended Edition', 0.098), ('Cities XXL', 0.095)]"
22000,"[('Little Inferno', 0.177), ('Closure', 0.162), ('The Swapper', 0.146), ('Auditorium', 0.146), ('The Age of Decadence', 0.141)]"
304670,"[('Grey Goo', 0.157), ('Evoland', 0.149), ('Starbound', 0.121), ('Supreme Commander: Forged Alliance', 0.116), ('Battlepillars Gold Edition', 0.116)]"
200230,"[('Colin McRae Rally', 0.289), ('Death Skid Marks', 0.177), ('Victory: The Age of Racing', 0.17), ('Scania Truck Driving Simulator', 0.155), ('Road Not Taken', 0.155)]"
408120,"[('how do you Do It?', 0.154), ('Korwin The Game', 0.149), ('Boring Man - Online Tactical Stickman Combat', 0.111), ('Call of Duty: United Offensive', 0.109), ('Call of Duty: World at War', 0.106)]"
110400,"[('Transistor', 0.167), ('Victory: The Age of Racing', 0.162), ('Rage Runner', 0.155), ('Cubic Castles', 0.129), ('The Long Dark', 0.129)]"
427950,"[('Crayon Physics Deluxe', 0.306), ('Cursed Sight', 0.259), (""King Arthur's Gold"", 0.215), ('Burgers', 0.199), ('Gomo', 0.196)]"
334210,"[('Xenonauts', 0.207), ('Defiance', 0.136), ('Sol 0: Mars Colonization', 0.132), ('Borderlands', 0.127), ('You Are Not The Hero', 0.119)]"
434620,"[('The Journey Down: Chapter Two', 0.263), ('klocki', 0.178), ('Toki Tori', 0.17), ('Please, Don’t Touch Anything', 0.153), ('Lexica', 0.137)]"
431560,"[('System Shock 2', 0.0), ('The Silent Age', 0.0), ('Aviary Attorney', 0.0), ('The Old Tree', 0.0), ('Grand Theft Auto: Episodes from Liberty City', 0.0)]"
398070,"[('System Shock 2', 0.0), ('The Silent Age', 0.0), ('Aviary Attorney', 0.0), ('The Old Tree', 0.0), ('Grand Theft Auto: Episodes from Liberty City', 0.0)]"
434020,"[('Defense Grid: The Awakening', 0.226), ('Zombie Exodus', 0.207), ('Murder Miners', 0.203), ('Sanctum', 0.185), ('Dead Island Definitive Edition', 0.184)]"
338310,"[('Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™', 0.153), ('Super Night Riders', 0.15), (""Helen's Mysterious Castle"", 0.125), ('Submerged', 0.124), ('Ori and the Blind Forest: Definitive Edition', 0.12)]"
252070,"[('APOX', 0.185), ('Mini Motor Racing EVO', 0.149), ('Besiege', 0.145), ('Call to Arms', 0.138), ('Executive Assault', 0.129)]"
446020,"[('Crusader Kings II', 0.097), ('Making History II: The War of the World', 0.086), ('Fernbus Simulator', 0.085), ('Street Legal Racing: Redline v2.3.1', 0.082), ('Age of Conquest IV', 0.081)]"
440810,"[('Pretty Girls Mahjong Solitaire', 0.285), ('Croixleur Sigma', 0.227), ('Furi', 0.179), ('Pixel Galaxy', 0.166), ('METAL SLUG DEFENSE', 0.15)]"
352960,"[('99 Levels To Hell', 0.108), ('Echoes+', 0.1), ('STAR WARS™: The Force Unleashed™ II', 0.089), ('Strike Vector', 0.087), ('Pound of Ground', 0.081)]"
347940,"[('Out of Reach', 0.348), ('Fragmented', 0.291), ('Dead In Bermuda', 0.258), (""Don't Starve Together"", 0.239), ('Kivi, Toilet and Shotgun', 0.238)]"
252910,"[('Project Highrise', 0.117), ('Racecraft', 0.095), ('The Fall', 0.073), ('Lamia Must Die', 0.064), ('Arma 2', 0.061)]"
364390,"[('Nyctophilia', 0.165), (""Five Nights at Freddy's 4"", 0.158), ('Elisa: The Innkeeper - Prequel', 0.116), ('This Is the Police', 0.095), ('DLC Quest', 0.095)]"
375040,"[('Serious Sam 2', 0.143), ('Loadout', 0.122), ('Serious Sam Classic: The First Encounter', 0.09), ('Professional Farmer 2014', 0.086), ('Zenzizenzic', 0.084)]"
315840,"[('Hero Siege', 0.188), ('One More Dungeon', 0.166), ('Signs of Life', 0.153), ('Dungeon Souls', 0.152), ('Wolcen: Lords of Mayhem', 0.149)]"
345390,"[('King’s Bounty: Legions', 0.117), ('Driftmoon', 0.113), ('eden*', 0.11), (""Saint Seiya: Soldiers' Soul"", 0.108), ('Age of Empires® III: Complete Collection', 0.1)]"
290890,"[('10,000,000', 0.149), ('ROD: Revolt Of Defense', 0.139), ('3DRPG', 0.136), (""No Man's Sky"", 0.136), ('Trine 3: The Artifacts of Power', 0.126)]"
316790,"[('Day of the Tentacle Remastered', 0.193), ('Devil May Cry® 4 Special Edition', 0.164), ('Resident Evil / biohazard HD REMASTER', 0.16), ('Auditorium', 0.157), ('The Swapper', 0.156)]"
331670,"[('Quiplash', 0.339), ('Tower Unite', 0.195), ('Party Jousting', 0.191), ('Party Saboteurs', 0.183), ('Shadow Harvest: Phantom Ops', 0.156)]"
92700,"[('White Noise Online', 0.207), ('Commandos: Behind Enemy Lines', 0.189), ('The Jackbox Party Pack', 0.156), ('Amnesia™: Memories', 0.148), ('One Thousand Lies', 0.148)]"
473460,"[('The Journey Down: Chapter Two', 0.0), ('Villagers and Heroes', 0.0), ('Aviary Attorney', 0.0), ('The Old Tree', 0.0), ('Grand Theft Auto: Episodes from Liberty City', 0.0)]"
527340,"[('GRAV', 0.109), ('Sneaky Sneaky', 0.098), ('SpeedRunners', 0.096), ('WAKFU', 0.09), ('Bloody Trapland', 0.089)]"
221020,"[('Guild of Dungeoneering', 0.22), ('Dungeon Siege', 0.181), ('Hack, Slash, Loot', 0.168), ('Instant Dungeon!', 0.155), ('FATE', 0.146)]"
444640,"[('Ember Strike', 0.219), ('Street Fighter V', 0.184), ('Duelyst', 0.166), ('Project Explore', 0.145), ('Cards and Castles', 0.144)]"
381990,"[('Villagers and Heroes', 0.168), ('Mortal Online', 0.161), ('Dragons and Titans', 0.153), ('Elsword', 0.152), ('Grimoire: Manastorm', 0.144)]"
231160,"[('Grim Fandango Remastered', 0.156), ('World of Goo', 0.146), ('Avenging Angel', 0.129), ('Auditorium', 0.129), ('Reflex', 0.124)]"
24840,"[('Sniper Elite', 0.161), ('Men of War: Assault Squad', 0.11), ('Making History II: The War of the World', 0.103), ('AI War: Fleet Command', 0.093), ('The Mean Greens - Plastic Warfare', 0.091)]"
445750,"[('To the Moon', 0.111), ('The Stanley Parable', 0.106), ('And So It Was', 0.093), ('Solar 2', 0.092), ('Avenging Angel', 0.088)]"
429490,"[('Survival: Postapocalypse Now', 0.156), ('Waveform', 0.155), ('Zombie Kill of the Week - Reborn', 0.13), ('Forsaken Isle', 0.112), ('Hammerfight', 0.109)]"
418300,"[('Outlast', 0.162), ('Yet Another Zombie Defense', 0.132), ('Road Not Taken', 0.118), ('Resident Evil 6 / Biohazard 6', 0.118), ('Aerofly FS 1 Flight Simulator', 0.116)]"
367450,"[('Bridge Project', 0.292), ('Bridge Constructor', 0.224), ('Besiege', 0.162), ('The Bridge', 0.144), (""Block'hood"", 0.138)]"
238890,"[('Castle Story', 0.111), ('Men of War: Assault Squad', 0.105), ('Agarest: Generations of War', 0.092), ('Lords of Xulima', 0.088), ('Apotheon', 0.088)]"
243360,"[('TrackMania² Canyon', 0.495), ('Victory: The Age of Racing', 0.235), ('Super Night Riders', 0.224), ('TrackMania² Stadium', 0.192), ('Colin McRae Rally', 0.186)]"
359040,"[('Rebuild 3: Gangs of Deadsville', 0.121), ('The Swapper', 0.11), ('Cosmic DJ', 0.103), ('The Darkness II', 0.1), ('Avenging Angel', 0.097)]"
372210,"[('Stray Cat Crossing', 0.178), ('The Great Jitters: Pudding Panic', 0.12), ('No Time To Explain Remastered', 0.12), (""Kitty Powers' Matchmaker"", 0.119), ('Labyronia RPG', 0.108)]"
3480,"[('Peggle Extreme', 0.354), ('Intrusion 2', 0.138), ('Sora', 0.129), ('Serious Sam: The Random Encounter', 0.12), ('You Have 10 Seconds', 0.118)]"
280600,"[('10,000,000', 0.179), ('Unturned', 0.138), ('Vampire: The Masquerade - Bloodlines', 0.132), ('Rampage Knights', 0.115), ('Dungeons 2', 0.106)]"
275490,"[('Stellar 2D', 0.169), ('8-Bit Armies', 0.151), ('EDGE', 0.141), (""Shadowrun: Dragonfall - Director's Cut"", 0.137), ('You Have 10 Seconds', 0.134)]"
345610,"[('Hyper Light Drifter', 0.122), ('Warden: Melody of the Undergrowth', 0.104), (""Helen's Mysterious Castle"", 0.1), ('Risen 3 - Titan Lords', 0.099), ('Big Thinkers 1st Grade', 0.091)]"
461880,"[('Chaos Domain', 0.187), ('They Bleed Pixels', 0.176), ('Feed and Grow: Fish', 0.12), ('Super Switch', 0.106), ('Eleusis', 0.1)]"
295710,"[('Metal Drift', 0.35), ('Chaos Reborn', 0.204), ('EPOCH', 0.187), ('The Age of Decadence', 0.186), ('Gunslingers', 0.186)]"
278460,"[('Street Legal Racing: Redline v2.3.1', 0.155), (""Recettear: An Item Shop's Tale"", 0.151), ('Evochron Mercenary', 0.125), ('Flower Shop: Summer In Fairbrook', 0.11), ('Riders of Icarus', 0.093)]"
414080,"[('Nomad', 0.144), ('Take Thy Throne', 0.135), ('Yohjo Simulator', 0.132), ('Port Royale 2', 0.119), ('Flight of the Icarus', 0.114)]"
406150,"[('APOX', 0.151), ('Human: Fall Flat', 0.137), ('Hook', 0.135), ('Thirty Flights of Loving', 0.133), ('Wolfenstein: The New Order', 0.13)]"
269350,"[('The Darkness II', 0.226), ('Amnesia: The Dark Descent', 0.218), (""Lone Survivor: The Director's Cut"", 0.154), ('Proteus', 0.145), ('Coma: Mortuary', 0.136)]"
94000,"[('Gomo', 0.079), ('Panzermadels: Tank Dating Simulator', 0.078), ('Frozen Synapse', 0.075), ('Tap Heroes', 0.073), ('Transmissions: Element 120', 0.072)]"
339290,"[('Castle Story', 0.24), ('Stronghold HD', 0.221), ('Stronghold Crusader 2', 0.147), ('Warhammer Quest', 0.143), ('Stellar 2D', 0.137)]"
271900,"[('Hexcells', 0.924), ('Hexcells Infinite', 0.862), ('Altitude', 0.514), ('HuniePop', 0.208), ('Picross Touch', 0.183)]"
365660,"[('Post Apocalyptic Mayhem', 0.107), (""MacGuffin's Curse"", 0.107), ('Deadnaut', 0.091), ('Worm.is: The Game', 0.09), ('OlliOlli', 0.088)]"
283660,"[('Stellar 2D', 0.136), ('Critical Mass', 0.125), ('Space Empires V', 0.117), ('inMomentum', 0.105), ('Rage Runner', 0.101)]"
247660,"[('Freddi Fish 5: The Case of the Creature of Coral Cove', 0.127), ('Puzzle Agent 2', 0.115), ('DreadOut', 0.113), ('16bit Trader', 0.106), ('Burgers', 0.092)]"
253980,"[('Auditorium', 0.15), ('The Lord of the Rings Online™', 0.137), ('Agarest: Generations of War', 0.112), ('Memento Mori 2', 0.103), ('Battle Brothers', 0.098)]"
209370,"[('CAFE 0 ~The Drowned Mermaid~', 0.185), ('Everlasting Summer', 0.147), ('Beach Bounce', 0.138), ('BlazBlue: Calamity Trigger', 0.111), ('fault - milestone two side:above', 0.107)]"
200050,"[('System Shock 2', 0.0), ('The Silent Age', 0.0), ('Aviary Attorney', 0.0), ('The Old Tree', 0.0), ('Grand Theft Auto: Episodes from Liberty City', 0.0)]"
293180,"[('ArcaniA', 0.12), ('Mad Max', 0.103), ('Pixel Hunter', 0.098), ('16bit Trader', 0.097), ('Nightmares from the Deep: The Cursed Heart', 0.088)]"
11590,"[('Hospital Manager', 0.192), ('Haunt the House: Terrortown', 0.108), ('Bus Driver', 0.097), ('Daylight', 0.093), ('NARUTO SHIPPUDEN: Ultimate Ninja STORM 4', 0.085)]"
324610,"[('Dyscourse', 0.147), ('Gratuitous Space Battles', 0.142), ('Catmouth Island', 0.105), ('Myst: Masterpiece Edition', 0.102), ('The Journey Down: Chapter Two', 0.099)]"
269030,"[('The Impossible Game', 0.094), ('Commander Cool 2', 0.091), ('Mortal Online', 0.085), ('Shadowrun Chronicles - Boston Lockdown', 0.08), ('Overgrowth', 0.08)]"
249550,"[('Card Hunter', 0.157), ('Warframe', 0.129), ('Dragon Nest', 0.11), ('Elsword', 0.103), ('FATE', 0.102)]"
351090,"[('Amnesia™: Memories', 0.085), ('Spellweaver', 0.084), ('Cards and Castles', 0.08), ('ZOMBI', 0.076), ('Magic Duels', 0.075)]"
217100,"[('To the Moon', 0.127), ('Batman - The Telltale Series', 0.084), ('Hospital Tycoon', 0.081), ('Season of 12 Colors', 0.08), ('Pixel Galaxy', 0.076)]"
384360,"[('GUILTY GEAR Xrd -SIGN-', 0.192), ('Another Perspective', 0.139), ('BlazBlue: Calamity Trigger', 0.137), ('Aviary Attorney', 0.114), ('LISA', 0.099)]"
437900,"[('Controller Companion', 0.243), ('The Jackbox Party Pack', 0.191), ('Canabalt', 0.18), ('Party Saboteurs', 0.171), ('Tower Unite', 0.151)]"
248170,"[(""Uriel's Chasm"", 0.122), ('Air Brawl', 0.109), ('Transistor', 0.101), ('Sven Co-op', 0.094), ('Project Explore', 0.087)]"
310700,"[('You Have to Win the Game', 0.255), ('Ys Origin', 0.17), ('Secret Files: Tunguska', 0.137), ('SUPER DISTRO', 0.125), ('Marvel Puzzle Quest', 0.122)]"
310070,"[('They Bleed Pixels', 0.191), ('20XX', 0.166), ('Cortex Command', 0.141), (""MacGuffin's Curse"", 0.133), (""Tales of Maj'Eyal"", 0.12)]"
312630,"[(""The Kings' Crusade"", 0.123), ('Fractured Soul', 0.099), ('Sanctum', 0.096), ('The Longest Journey', 0.075), ('Heli Heroes', 0.074)]"
400790,"[('Gunslingers', 0.178), ('Super Trench Attack!', 0.165), ('Euro Truck Simulator', 0.13), ('8-Bit Hordes', 0.128), ('Gamma Bros 1.5', 0.127)]"
286690,"[('BRINK', 0.151), ('Metro: Last Light Redux', 0.15), ('FarSky', 0.114), ('The SKIES', 0.098), ('Idle Civilization', 0.097)]"
212010,"[('Quake III Arena', 0.101), ('Battlefleet Gothic: Armada', 0.099), ('Capsized', 0.098), ('Homeworld Remastered Collection', 0.095), ('SpaceCorn', 0.091)]"
243950,"[('Praetorians', 0.186), ('Industry Empire', 0.167), ('The Entente Gold', 0.149), ('Legend of Grimrock', 0.142), ('Lords of the Black Sun', 0.14)]"
348490,"[('Grand Ages: Rome', 0.171), ('Fallen Enchantress: Legendary Heroes', 0.166), ('Interstellar Marines', 0.156), ('Cities in Motion 2', 0.149), ('Cities XL Platinum', 0.148)]"
102840,"[('Shank', 0.274), ('Lovely Planet', 0.094), ('Screencheat', 0.086), ('METAL SLUG DEFENSE', 0.085), ('Max Payne', 0.079)]"
9350,"[('Hearts of Iron III', 0.117), ('Total Annihilation', 0.105), ('Space Pirates and Zombies', 0.104), ('Fairy Fencer F', 0.1), ('Arma 2: Operation Arrowhead', 0.098)]"
416130,"[('Carpe Diem', 0.221), ('McPixel', 0.143), ('Solar 2', 0.115), ('The Cat Lady', 0.107), ('Garbage Day', 0.107)]"
230820,"[('FINAL FANTASY V', 0.109), ('FINAL FANTASY IV', 0.107), ('Myst: Masterpiece Edition', 0.099), ('Realm of the Mad God', 0.087), (""King's Quest"", 0.086)]"
394380,"[('Stellar 2D', 0.189), ('Zero G Arena', 0.123), ('The Mean Greens - Plastic Warfare', 0.114), ('Legends of Callasia', 0.107), ('Bloodline Champions', 0.104)]"
368860,"[('Carpe Diem', 0.165), ('M.U.D. TV', 0.153), ('Destination Sol', 0.138), ('Intrusion 2', 0.128), ('One Thousand Lies', 0.124)]"
32500,"[('LEGO® STAR WARS™: The Force Awakens', 0.514), ('Arena Wars 2', 0.309), ('STAR WARS™ Galactic Battlegrounds Saga', 0.22), ('Future Wars', 0.18), ('From Dust', 0.172)]"
506590,"[('Forward to the Sky', 0.187), ('TrackMania² Valley', 0.135), ('Project Explore', 0.134), ('Vector Thrust', 0.123), ('S.T.A.L.K.E.R.: Clear Sky', 0.106)]"
271500,"[('The Fall', 0.134), ('Freddi Fish 5: The Case of the Creature of Coral Cove', 0.124), ('The Entente Gold', 0.123), ('Guns of Icarus Online', 0.119), ('Demonicon', 0.113)]"
283080,"[('Wizorb', 0.176), ('STAR WARS™ Jedi Knight: Dark Forces II', 0.131), ('Batman™: Arkham Knight', 0.116), ('Batman - The Telltale Series', 0.103), ('Wolcen: Lords of Mayhem', 0.101)]"
280040,"[('Altitude', 0.223), ('Hexcells', 0.154), ('Famaze', 0.147), ('Hexcells Infinite', 0.144), ('Hexcells Plus', 0.142)]"
80000,"[('Executive Assault', 0.38), ('Revenge of the Titans', 0.314), ('Tryst', 0.278), ('Z', 0.277), ('Supraball', 0.275)]"
211160,"[('Realm of the Mad God', 0.149), ('Full Mojo Rampage', 0.144), ('Apotheon', 0.13), ('Labyronia RPG', 0.13), ('Agarest: Generations of War', 0.128)]"
274620,"[('Bierzerkers', 0.226), ('Metal Drift', 0.215), ('Villagers and Heroes', 0.173), ('Bloodline Champions', 0.165), ('MapleStory', 0.163)]"
362810,"[('Stellar 2D', 0.225), ('BlazBlue: Calamity Trigger', 0.159), ('Dungeon Fighter Online', 0.137), ('You Have 10 Seconds', 0.135), ('Gunjitsu', 0.125)]"
11230,"[('Valkyria Chronicles™', 0.139), ('Half-Life: Source', 0.137), ('Men of War: Vietnam', 0.136), ('WildStar', 0.131), ('APOX', 0.127)]"
340300,"[('Teddy Floppy Ear - Kayaking', 0.705), ('Teddy Floppy Ear - The Race', 0.219), ('Worms Ultimate Mayhem', 0.126), ('BEARZERKERS', 0.105), ('Jagged Alliance - Back in Action', 0.101)]"
271360,"[('Turmoil', 0.14), ('Offworld Trading Company', 0.131), ('Game Dev Tycoon', 0.13), ('AdVenture Communist', 0.106), ('CaesarIA', 0.1)]"
256050,"[('System Shock 2', 0.0), ('The Silent Age', 0.0), ('Aviary Attorney', 0.0), ('The Old Tree', 0.0), ('Grand Theft Auto: Episodes from Liberty City', 0.0)]"
7770,"[('Earth Defense Force: Insect Armageddon', 0.165), ('Xenonauts', 0.16), ('Tropico 5', 0.131), ('X-COM: UFO Defense', 0.13), ('X-COM: Interceptor', 0.128)]"
279420,"[('AdVenture Capitalist', 0.094), ('Summer Sale', 0.081), (""Oddworld: Stranger's Wrath HD"", 0.079), ('! That Bastard Is Trying To Steal Our Gold !', 0.079), ('You Have to Win the Game', 0.074)]"
16810,"[(""Sid Meier's Railroads!"", 0.34), ('Idle Civilization', 0.214), ('Offworld Trading Company', 0.209), ('FINAL FANTASY IV', 0.131), ('Hearts of Iron IV', 0.126)]"
283230,"[('Retro/Grade', 0.264), ('BEEP', 0.148), ('To the Moon', 0.112), (""MacGuffin's Curse"", 0.103), ('NBA 2K17', 0.102)]"
252250,"[('The Fifth Day', 0.112), ('Dungeon Siege III', 0.11), ('Sol Survivor', 0.107), ('SOMA', 0.107), ('S.T.A.L.K.E.R.: Shadow of Chernobyl', 0.104)]"
358960,"[('Divekick', 0.195), ('Party Jousting', 0.18), (""No Man's Sky"", 0.138), ('Maximum Override', 0.137), ('Resident Evil / biohazard HD REMASTER', 0.126)]"
303800,"[('The Quest', 0.131), (""Helen's Mysterious Castle"", 0.125), ('Avernum 2: Crystal Souls', 0.121), ('Feed and Grow: Fish', 0.117), ('Eufloria HD', 0.117)]"
